_,Id,Order,Order.SaleNo__c,Order.OrderNo__c,Product2Id,IsDeleted,OrderId,PricebookEntryId,OriginalOrderItemId,AvailableQuantity,Quantity,UnitPrice,ListPrice,TotalPrice,ServiceDate,EndDate,Description,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,OrderItemNumber,OrderId__c,OrderSeqNo__c,SaleSeqNo__c,Status__c,DeleteDateTime__c,OrderItemNo__c,SaleItemNo__c,IsExclude__c,DiscountRate__c,NetSalesUnitPrice__c,StoreName__c,TotalAmount__c,OriginalOrderItemId__c,Field1__c
[OrderItem],802TJ00000QzglsYAB,[Order],SAL202407190347,,01tJO000008R1FkYAK,False,801TJ00000oKhLAYA0,01uJO000001R0E3YAK,,1,1,245000,590000,245000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291130,801TJ00000oGopDYAS,,1,,,,SAL202407190347-1,False,,,롯데노원점,2690500,,0
[OrderItem],802TJ00000QzgltYAB,[Order],SAL202407190347,,01tJO000008R7nLYAS,False,801TJ00000oKhLAYA0,01uJO000001RBWsYAO,,1,1,203000,430000,203000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291131,801TJ00000oGopDYAS,,2,,,,SAL202407190347-2,False,,,롯데노원점,2690500,,0
[OrderItem],802TJ00000QzgluYAB,[Order],SAL202407190347,,01tJO000008R7nNYAS,False,801TJ00000oKhLAYA0,01uJO000001RBWuYAO,,1,1,357000,990000,357000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291132,801TJ00000oGopDYAS,,3,,,,SAL202407190347-3,False,,,롯데노원점,2690500,,0
[OrderItem],802TJ00000QzglvYAB,[Order],SAL202407190347,,01tJO000008RAFKYA4,False,801TJ00000oKhLAYA0,01uJO000001RDXUYA4,,1,1,840000,2590000,840000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291133,801TJ00000oGopDYAS,,4,,,,SAL202407190347-4,False,,,롯데노원점,2690500,,0
[OrderItem],802TJ00000QzglwYAB,[Order],SAL202407190347,,01tJO000008R7pKYAS,False,801TJ00000oKhLAYA0,01uJO000001RBYrYAO,,1,1,1045500,1960000,1045500,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291134,801TJ00000oGopDYAS,,5,,,,SAL202407190347-5,False,,,롯데노원점,2690500,,0
[OrderItem],802TJ00000R0gAZYAZ,[Order],SAL202602040011,,01tJO000008R5gQYAS,False,801TJ00000oJhLdYAK,01uJO000001RAYwYAO,,1,1,74000,1610000,74000,,,,2026-04-19T16:30:32.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:32.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:32.000+0000,2510609,801TJ00000oHeqpYAC,,1,,,,SAL202602040011-1,False,,,롯데노원점,148000,,0
[OrderItem],802TJ00000R0gAaYAJ,[Order],SAL202602040011,,01tJO000008R5grYAC,False,801TJ00000oJhLdYAK,01uJO000001RAZNYA4,,1,1,74000,1130000,74000,,,,2026-04-19T16:30:32.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:32.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:32.000+0000,2510610,801TJ00000oHeqpYAC,,2,,,,SAL202602040011-2,False,,,롯데노원점,148000,,0
[OrderItem],802TJ00000Qzsp0YAB,[Order],SAL202406080096,,01tJO000008QydXYAS,False,801TJ00000oKiBtYAK,01uJO000001R2msYAC,,1,1,2320000,6520000,2320000,,,,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,2334087,801TJ00000oHjwGYAS,,1,,,,SAL202406080096-1,False,,,신세계아울렛제주점,7965000,,0
[OrderItem],802TJ00000Qzsp1YAB,[Order],SAL202406080096,,01tJO000008R9VnYAK,False,801TJ00000oKiBtYAK,01uJO000001RCnxYAG,,1,1,1925000,9130000,1925000,,,,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,2334088,801TJ00000oHjwGYAS,,2,,,,SAL202406080096-2,False,,,신세계아울렛제주점,7965000,,0
[OrderItem],802TJ00000Qzsp2YAB,[Order],SAL202406080096,,01tJO000008R0UKYA0,False,801TJ00000oKiBtYAK,01uJO000001QzpDYAS,,1,1,1860000,1,1860000,,,,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:17.000+0000,2334089,801TJ00000oHjwGYAS,,3,,,,SAL202406080096-3,False,,,신세계아울렛제주점,7965000,,0
[OrderItem],802TJ00000QzQAsYAN,[Order],SAL202307010090,,01tJO000008R8ouYAC,False,801TJ00000oKkWkYAK,01uJO000001RDr6YAG,,2,2,1800000,4920000,3600000,,,,2026-04-19T15:27:48.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:27:48.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:27:48.000+0000,2228673,801TJ00000oHkT0YAK,,1,,,,SAL202307010090-1,False,,,롯데청량리점,5400000,,0
[OrderItem],802TJ00000QzSoPYAV,[Order],SAL202307011815,,01tJO000008R8ouYAC,False,801TJ00000oKJkBYAW,01uJO000001RDr6YAG,,2,2,1800000,4920000,3600000,,,,2026-04-19T15:29:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:35.000+0000,2238712,801TJ00000oHkT0YAK,,1,,,,SAL202307011815-1,False,,,롯데청량리점,5400000,,0
[OrderItem],802TJ00000QziquYAB,[Order],SAL202402060103,,01tJO000008R64OYAS,False,801TJ00000oJ4hBYAS,01uJO000001RAwuYAG,,1,1,60000,6700000,60000,,,,2026-04-19T15:43:59.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:43:59.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:43:59.000+0000,2299762,801TJ00000oHkquYAC,,1,,,,SAL202402060103-1,False,,,롯데청량리점,60000,,0
[OrderItem],802TJ00000R0fn4YAB,[Order],SAL202507230526,,01tJO000008R88CYAS,False,801TJ00000oJifUYAS,01uJO000001RBuxYAG,,1,1,1200000,1810000,1200000,,,,2026-04-19T16:30:16.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:16.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:30:17.000+0000,2509297,801TJ00000oHoeWYAS,,1,,,,SAL202507230526-1,False,,,롯데청량리점,1200000,,0
[OrderItem],802TJ00000R05vqYAB,[Order],SAL202408300052,,01tJO000008R3uBYAS,False,801TJ00000oK6y1YAC,01uJO000001R4pYYAS,,1,1,0,1980000,0,,,,2026-04-19T16:03:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:40.000+0000,2379733,801TJ00000oHpHDYA0,,1,,,,SAL202408300052-1,False,,,롯데청량리점,0,,0
[OrderItem],802TJ00000R013kYAB,[Order],SAL202407040811,,01tJO000008R1F9YAK,False,801TJ00000oJm4nYAC,01uJO000001R0DSYA0,,1,1,580000,1670000,580000,,,,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,2363775,801TJ00000oHpmzYAC,,1,,,,SAL202407040811-1,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000R013lYAB,[Order],SAL202407040811,,01tJO000008R1FaYAK,False,801TJ00000oJm4nYAC,01uJO000001R0DtYAK,,1,1,720000,2230000,720000,,,,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,2363776,801TJ00000oHpmzYAC,,2,,,,SAL202407040811-2,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000R013mYAB,[Order],SAL202407040811,,01tJO000008R7q7YAC,False,801TJ00000oJm4nYAC,01uJO000001RBZeYAO,,1,1,1260000,2640000,1260000,,,,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:13.000+0000,2363777,801TJ00000oHpmzYAC,,3,,,,SAL202407040811-3,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000R01c5YAB,[Order],SAL202406280202,,01tJO000008R1F9YAK,False,801TJ00000oKiHXYA0,01uJO000001R0DSYA0,,1,1,580000,1670000,580000,,,,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:36.000+0000,2365304,801TJ00000oHpmzYAC,,1,,,,SAL202406280202-1,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000R01c6YAB,[Order],SAL202406280202,,01tJO000008R1FaYAK,False,801TJ00000oKiHXYA0,01uJO000001R0DtYAK,,1,1,720000,2230000,720000,,,,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:36.000+0000,2365305,801TJ00000oHpmzYAC,,2,,,,SAL202406280202-2,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000R01c7YAB,[Order],SAL202406280202,,01tJO000008R7q7YAC,False,801TJ00000oKiHXYA0,01uJO000001RBZeYAO,,1,1,1260000,2640000,1260000,,,,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:00:36.000+0000,2365306,801TJ00000oHpmzYAC,,3,,,,SAL202406280202-3,False,,,롯데노원점,2560000,,0
[OrderItem],802TJ00000QzgYFYAZ,[Order],SAL202403120018,,01tJO000008R3h8YAC,False,801TJ00000oKFM5YAO,01uJO000001R8MkYAK,,1,1,0,1160000,0,,,,2026-04-19T15:41:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:41:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:41:54.000+0000,2289475,801TJ00000oHq7dYAC,,1,,,,SAL202403120018-1,False,,,롯데청량리점,0,,0
[OrderItem],802TJ00000Qzt3cYAB,[Order],SAL202310160228,,01tJO000008R9H8YAK,False,801TJ00000oKHiGYAW,01uJO000001REUeYAO,,2,2,150000,470000,300000,,,,2026-04-19T15:52:39.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:39.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:52:39.000+0000,2335748,801TJ00000oHqjAYAS,,1,,,,SAL202310160228-1,False,,,신세계아울렛제주점,300000,,0
[OrderItem],802TJ00000R06ZTYAZ,[Order],SAL202409150352,,01tJO000008R0VOYA0,False,801TJ00000oKFZvYAO,01uJO000001QzqHYAS,,1,1,1065000,4580000,1065000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381026,801TJ00000oHrG2YAK,,1,,,,SAL202409150352-1,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000R06ZUYAZ,[Order],SAL202409150352,,01tJO000008R0swYAC,False,801TJ00000oKFZvYAO,01uJO000001QzrFYAS,,1,1,1065000,4580000,1065000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381027,801TJ00000oHrG2YAK,,2,,,,SAL202409150352-2,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000R06ZVYAZ,[Order],SAL202409150352,,01tJO000008R3soYAC,False,801TJ00000oKFZvYAO,01uJO000001R7vhYAC,,2,2,1170000,4660000,2340000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381028,801TJ00000oHrG2YAK,,3,,,,SAL202409150352-3,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000R06ZWYAZ,[Order],SAL202409150352,,01tJO000008R6A6YAK,False,801TJ00000oKFZvYAO,01uJO000001R72FYAS,,2,2,2810000,10470000,5620000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381029,801TJ00000oHrG2YAK,,4,,,,SAL202409150352-4,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000R06ZXYAZ,[Order],SAL202409150352,,01tJO000008R56aYAC,False,801TJ00000oKFZvYAO,01uJO000001R8znYAC,,1,1,1570000,4000000,1570000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381030,801TJ00000oHrG2YAK,,5,,,,SAL202409150352-5,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000R06ZYYAZ,[Order],SAL202409150352,,01tJO000008R9VnYAK,False,801TJ00000oKFZvYAO,01uJO000001RCnxYAG,,1,1,1925000,9130000,1925000,,,,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:03:52.000+0000,2381031,801TJ00000oHrG2YAK,,6,,,,SAL202409150352-6,False,,,신세계아울렛제주점,13585000,,0
[OrderItem],802TJ00000QzES9YAN,[Order],SAL202309050074,,01tJO000008R6T1YAK,False,801TJ00000oJkkdYAC,01uJO000001RAEDYA4,,2,2,3115000,3790000,6230000,,,,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,2184795,801TJ00000oHrNSYA0,,1,,,,SAL202309050074-1,False,,,신세계아울렛제주점,6230000,,0
[OrderItem],802TJ00000QzXMAYA3,[Order],SAL202309100021,,01tJO000008R6T1YAK,False,801TJ00000oKQTDYA4,01uJO000001RAEDYA4,,2,2,3115000,3790000,6230000,,,,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:01.000+0000,2256176,801TJ00000oHrNSYA0,,1,,,,SAL202309100021-1,False,,,신세계아울렛제주점,11844000,,0
[OrderItem],802TJ00000QzXMBYA3,[Order],SAL202309100021,,01tJO000008R6A6YAK,False,801TJ00000oKQTDYA4,01uJO000001R72FYAS,,1,1,3934000,10470000,3934000,,,,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:01.000+0000,2256177,801TJ00000oHrNSYA0,,2,,,,SAL202309100021-2,False,,,신세계아울렛제주점,11844000,,0
[OrderItem],802TJ00000QzXMCYA3,[Order],SAL202309100021,,01tJO000008QwCKYA0,False,801TJ00000oKQTDYA4,01uJO000001QzXfYAK,,1,1,1680000,4450000,1680000,,,,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:33:01.000+0000,2256178,801TJ00000oHrNSYA0,,3,,,,SAL202309100021-3,False,,,신세계아울렛제주점,11844000,,0
[OrderItem],802TJ00000R0OuDYAV,[Order],SAL202411070338,,01tJO000008RBEdYAO,False,801TJ00000oK6RmYAK,01uJO000001RGLhYAO,,1,1,551800,2090000,551800,,,,2026-04-19T16:16:45.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:16:45.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:16:45.000+0000,2446658,801TJ00000oHs72YAC,,1,,,,SAL202411070338-1,False,,,신세계아울렛제주점,551800,,0
[OrderItem],802TJ00000QzlH7YAJ,[Order],SAL202310250079,,01tJO000008RCb1YAG,False,801TJ00000oJCQLYA4,01uJO000001RG65YAG,,1,1,85000,16560000,85000,,,,2026-04-19T15:45:53.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:45:53.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:45:54.000+0000,2308974,801TJ00000oHskJYAS,,1,,,,SAL202310250079-1,False,,,롯데청량리점,85000,,0
[OrderItem],802TJ00000R07VGYAZ,[Order],SAL202503290055,,01tJO000008RC4rYAG,False,801TJ00000oK9TAYA0,01uJO000001RCTyYAO,,1,1,49000,970000,49000,,,,2026-04-19T16:04:27.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:04:27.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:04:27.000+0000,2384306,801TJ00000oHsnaYAC,,1,,,,SAL202503290055-1,False,,,신세계아울렛제주점,158000,,0
[OrderItem],802TJ00000R07VHYAZ,[Order],SAL202503290055,,01tJO000008R0eEYAS,False,801TJ00000oK9TAYA0,01uJO000001R50TYAS,,1,1,109000,1,109000,,,,2026-04-19T16:04:27.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:04:27.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:04:27.000+0000,2384307,801TJ00000oHsnaYAC,,2,,,,SAL202503290055-2,False,,,신세계아울렛제주점,158000,,0
[OrderItem],802TJ00000R0YkRYAV,[Order],SAL202512100009,,01tJO000008R5zKYAS,False,801TJ00000oKXZQYA4,01uJO000001RAWuYAO,,1,1,560000,770000,560000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483053,801TJ00000oHtM5YAK,,1,,,,SAL202512100009-1,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkSYAV,[Order],SAL202512100009,,01tJO000008R5zLYAS,False,801TJ00000oKXZQYA4,01uJO000001RAWvYAO,,1,1,1040000,1480000,1040000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483054,801TJ00000oHtM5YAK,,2,,,,SAL202512100009-2,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkTYAV,[Order],SAL202512100009,,01tJO000008R3IIYA0,False,801TJ00000oKXZQYA4,01uJO000001R7wKYAS,,1,1,1200000,1610000,1200000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483055,801TJ00000oHtM5YAK,,3,,,,SAL202512100009-3,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkUYAV,[Order],SAL202512100011,,01tJO000008R5zKYAS,False,801TJ00000oKXZRYA4,01uJO000001RAWuYAO,,1,1,560000,770000,560000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483056,801TJ00000oHtM6YAK,,1,,,,SAL202512100011-1,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkVYAV,[Order],SAL202512100011,,01tJO000008R5zLYAS,False,801TJ00000oKXZRYA4,01uJO000001RAWvYAO,,1,1,1040000,1480000,1040000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483057,801TJ00000oHtM6YAK,,2,,,,SAL202512100011-2,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkWYAV,[Order],SAL202512100011,,01tJO000008R3IIYA0,False,801TJ00000oKXZRYA4,01uJO000001R7wKYAS,,1,1,1200000,1610000,1200000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483058,801TJ00000oHtM6YAK,,3,,,,SAL202512100011-3,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YkXYAV,[Order],SAL202512100012,,01tJO000008R3IIYA0,False,801TJ00000oKXZSYA4,01uJO000001R7wKYAS,,1,1,1200000,1610000,1200000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483059,801TJ00000oHtM6YAK,,1,,,,SAL202512100012-1,False,,,롯데노원점,1200000,,0
[OrderItem],802TJ00000R0YkYYAV,[Order],SAL202512100013,,01tJO000008R5zKYAS,False,801TJ00000oKXZTYA4,01uJO000001RAWuYAO,,1,1,560000,770000,560000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483060,801TJ00000oHtM6YAK,,1,,,,SAL202512100013-1,False,,,롯데노원점,1600000,,0
[OrderItem],802TJ00000R0YkZYAV,[Order],SAL202512100013,,01tJO000008R5zLYAS,False,801TJ00000oKXZTYA4,01uJO000001RAWvYAO,,1,1,1040000,1480000,1040000,,,,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:40.000+0000,2483061,801TJ00000oHtM6YAK,,2,,,,SAL202512100013-2,False,,,롯데노원점,1600000,,0
[OrderItem],802TJ00000R0aoSYAR,[Order],SAL202512140018,,01tJO000008R5zKYAS,False,801TJ00000oJI0tYAG,01uJO000001RAWuYAO,,1,1,560000,770000,560000,,,,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:01.000+0000,2490890,801TJ00000oHtM6YAK,,1,,,,SAL202512140018-1,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0aoTYAR,[Order],SAL202512140018,,01tJO000008R5zLYAS,False,801TJ00000oJI0tYAG,01uJO000001RAWvYAO,,1,1,1040000,1480000,1040000,,,,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:01.000+0000,2490891,801TJ00000oHtM6YAK,,2,,,,SAL202512140018-2,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0aoUYAR,[Order],SAL202512140018,,01tJO000008R3IIYA0,False,801TJ00000oJI0tYAG,01uJO000001R7wKYAS,,1,1,1200000,1610000,1200000,,,,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:00.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:27:01.000+0000,2490892,801TJ00000oHtM6YAK,,3,,,,SAL202512140018-3,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0oBwYAJ,[Order],SAL202512100247,,01tJO000008R5zKYAS,False,801TJ00000oJgFoYAK,01uJO000001RAWuYAO,,1,1,560000,770000,560000,,,,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,2539705,801TJ00000oHtM6YAK,,1,,,,SAL202512100247-1,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0oBxYAJ,[Order],SAL202512100247,,01tJO000008R5zLYAS,False,801TJ00000oJgFoYAK,01uJO000001RAWvYAO,,1,1,1040000,1480000,1040000,,,,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,2539706,801TJ00000oHtM6YAK,,2,,,,SAL202512100247-2,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0oByYAJ,[Order],SAL202512100247,,01tJO000008R3IIYA0,False,801TJ00000oJgFoYAK,01uJO000001R7wKYAS,,1,1,1200000,1610000,1200000,,,,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:37:30.000+0000,2539707,801TJ00000oHtM6YAK,,3,,,,SAL202512100247-3,False,,,롯데노원점,2800000,,0
[OrderItem],802TJ00000R0YZzYAN,[Order],SAL202601091018,,01tJO000008R5gSYAS,False,801TJ00000oK2w8YAC,01uJO000001RAYyYAO,,1,1,84000,1610000,84000,,,,2026-04-19T16:25:42.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:42.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:43.000+0000,2483173,801TJ00000oHtM7YAK,,1,,,,SAL202601091018-1,False,,,롯데노원점,158000,,0
[OrderItem],802TJ00000R0Ya0YAF,[Order],SAL202601091018,,01tJO000008R5gRYAS,False,801TJ00000oK2w8YAC,01uJO000001RAYxYAO,,1,1,74000,1760000,74000,,,,2026-04-19T16:25:42.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:42.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:25:43.000+0000,2483174,801TJ00000oHtM7YAK,,2,,,,SAL202601091018-2,False,,,롯데노원점,158000,,0
[OrderItem],802TJ00000QzDyyYAF,[Order],SAL202309050065,,01tJO000008RCb1YAG,False,801TJ00000oJkkVYAS,01uJO000001RG65YAG,,1,1,8912000,16560000,8912000,,,,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,2184786,801TJ00000oHw2lYAC,,1,,,,SAL202309050065-1,False,,,신세계아울렛제주점,8912000,,0
[OrderItem],802TJ00000QzET9YAN,[Order],SAL202309050239,,01tJO000008R3vqYAC,False,801TJ00000oJklOYAS,01uJO000001R4rDYAS,,1,1,7224000,7990000,7224000,,,,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,2184857,801TJ00000oHw2lYAC,,1,,,,SAL202309050239-1,False,,,신세계아울렛제주점,16136000,,0
[OrderItem],802TJ00000QzETAYA3,[Order],SAL202309050239,,01tJO000008RCb1YAG,False,801TJ00000oJklOYAS,01uJO000001RG65YAG,,1,1,8912000,16560000,8912000,,,,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:18:36.000+0000,2184858,801TJ00000oHw2lYAC,,2,,,,SAL202309050239-2,False,,,신세계아울렛제주점,16136000,,0
